run_id,qid,domain,model,setting,prompt,output,latency_ms,ts,version,finish_reason,usage,error,domain_gold,bertscore_f1,bertscore_f1_percent,output_clean
2,GEO008,geography,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
By total area, one non‑contiguous U.S. state far exceeds all others.
Snippet B:
Alaska is the largest U.S. state by area.
Distractor Snippet:
Texas is the second‑largest state by area.

Question:
Which U.S. state is the largest by area?

Answer:",Alaska,922,2025-09-16T12:01:58.054474,gpt-4o,stop,"{'prompt_tokens': 96, 'completion_tokens': 2, 'total_tokens': 98}",,geography,0.9999992847442627,99.99992847442627,Alaska
2,GEO008,geography,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
By total area, one non‑contiguous U.S. state far exceeds all others.
Snippet B:
Alaska is the largest U.S. state by area.
Distractor Snippet:
Texas is the second‑largest state by area.

Question:
Which U.S. state is the largest by total area?

Answer:",Alaska,716,2025-09-16T12:01:58.771516,gpt-4o,stop,"{'prompt_tokens': 97, 'completion_tokens': 2, 'total_tokens': 99}",,geography,0.9999992847442627,99.99992847442627,Alaska
2,GEO009,geography,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A nearly enclosed sea connects the Atlantic and separates southern Europe from North Africa.
Snippet B:
This is the Mediterranean Sea.

Question:
Which sea separates Europe and Africa?

Answer:",Mediterranean Sea,1080,2025-09-16T12:01:59.852346,gpt-4o,stop,"{'prompt_tokens': 68, 'completion_tokens': 4, 'total_tokens': 72}",,geography,0.9999992847442627,99.99992847442627,Mediterranean Sea
2,GEO009,geography,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A nearly enclosed sea connects the Atlantic and separates southern Europe from North Africa.
Snippet B:
This is the Mediterranean Sea.

Question:
What is the name of the nearly enclosed sea between southern Europe and North Africa?

Answer:",Mediterranean Sea.,973,2025-09-16T12:02:00.826835,gpt-4o,stop,"{'prompt_tokens': 77, 'completion_tokens': 5, 'total_tokens': 82}",,geography,0.8829289078712463,88.29289078712463,Mediterranean Sea.
2,GEO009,geography,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A nearly enclosed sea connects the Atlantic and separates southern Europe from North Africa.
Snippet B:
This is the Mediterranean Sea.
Distractor Snippet:
The Black Sea lies between southeastern Europe and western Asia.

Question:
Which sea separates Europe and Africa?

Answer:",Mediterranean Sea.,903,2025-09-16T12:02:01.730389,gpt-4o,stop,"{'prompt_tokens': 84, 'completion_tokens': 5, 'total_tokens': 89}",,geography,0.8829289078712463,88.29289078712463,Mediterranean Sea.
2,GEO009,geography,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A nearly enclosed sea connects the Atlantic and separates southern Europe from North Africa.
Snippet B:
This is the Mediterranean Sea.
Distractor Snippet:
The Black Sea lies between southeastern Europe and western Asia.

Question:
What is the name of the nearly enclosed sea between southern Europe and North Africa?

Answer:",Mediterranean Sea,627,2025-09-16T12:02:02.357762,gpt-4o,stop,"{'prompt_tokens': 93, 'completion_tokens': 4, 'total_tokens': 97}",,geography,0.9999992847442627,99.99992847442627,Mediterranean Sea
2,GEO010,geography,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Australia’s planned capital lies inland between Sydney and Melbourne.
Snippet B:
The capital city of Australia is Canberra.

Question:
What is the capital city of Australia?

Answer:",Canberra,595,2025-09-16T12:02:02.953471,gpt-4o,stop,"{'prompt_tokens': 67, 'completion_tokens': 2, 'total_tokens': 69}",,geography,1.0,100.0,Canberra
2,GEO010,geography,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Australia’s planned capital lies inland between Sydney and Melbourne.
Snippet B:
The capital city of Australia is Canberra.

Question:
What is the capital of Australia?

Answer:",Canberra.,842,2025-09-16T12:02:03.795713,gpt-4o,stop,"{'prompt_tokens': 66, 'completion_tokens': 3, 'total_tokens': 69}",,geography,0.7140867710113525,71.40867710113525,Canberra.
2,GEO010,geography,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Australia’s planned capital lies inland between Sydney and Melbourne.
Snippet B:
The capital city of Australia is Canberra.
Distractor Snippet:
Sydney is the largest city but not the capital.

Question:
What is the capital city of Australia?

Answer:",Canberra.,1017,2025-09-16T12:02:04.812982,gpt-4o,stop,"{'prompt_tokens': 82, 'completion_tokens': 3, 'total_tokens': 85}",,geography,0.7140867710113525,71.40867710113525,Canberra.
2,GEO010,geography,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Australia’s planned capital lies inland between Sydney and Melbourne.
Snippet B:
The capital city of Australia is Canberra.
Distractor Snippet:
Sydney is the largest city but not the capital.

Question:
What is the capital of Australia?

Answer:",Canberra.,745,2025-09-16T12:02:05.558719,gpt-4o,stop,"{'prompt_tokens': 81, 'completion_tokens': 3, 'total_tokens': 84}",,geography,0.7140867710113525,71.40867710113525,Canberra.
3,HIST001,history,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In October 1962 the United States and the Soviet Union faced off over missiles in Cuba, a confrontation known as the Cuban Missile Crisis.
Snippet B:
At that time, the sitting U.S. president (January 1961–November 1963) was John F. Kennedy.

Question:
Who was the U.S. president during the Cuban Missile Crisis?

Answer:",John F. Kennedy,978,2025-09-16T12:02:06.800261,gpt-4o,stop,"{'prompt_tokens': 108, 'completion_tokens': 4, 'total_tokens': 112}",,history,1.0,100.0,John F. Kennedy
3,HIST001,history,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In October 1962 the United States and the Soviet Union faced off over missiles in Cuba, a confrontation known as the Cuban Missile Crisis.
Snippet B:
At that time, the sitting U.S. president (January 1961–November 1963) was John F. Kennedy.

Question:
Which U.S. president was in office during the 1962 Cuban Missile Crisis?

Answer:",John F. Kennedy.,846,2025-09-16T12:02:07.647274,gpt-4o,stop,"{'prompt_tokens': 112, 'completion_tokens': 5, 'total_tokens': 117}",,history,0.9676387310028076,96.76387310028076,John F. Kennedy.
3,HIST001,history,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In October 1962 the United States and the Soviet Union faced off over missiles in Cuba, a confrontation known as the Cuban Missile Crisis.
Snippet B:
At that time, the sitting U.S. president (January 1961–November 1963) was John F. Kennedy.
Distractor Snippet:
Dwight D. Eisenhower left office in 1961 after overseeing the 1960 U‑2 incident.

Question:
Who was the U.S. president during the Cuban Missile Crisis?

Answer:",John F. Kennedy,647,2025-09-16T12:02:08.294425,gpt-4o,stop,"{'prompt_tokens': 136, 'completion_tokens': 4, 'total_tokens': 140}",,history,1.0,100.0,John F. Kennedy
3,HIST001,history,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In October 1962 the United States and the Soviet Union faced off over missiles in Cuba, a confrontation known as the Cuban Missile Crisis.
Snippet B:
At that time, the sitting U.S. president (January 1961–November 1963) was John F. Kennedy.
Distractor Snippet:
Dwight D. Eisenhower left office in 1961 after overseeing the 1960 U‑2 incident.

Question:
Which U.S. president was in office during the 1962 Cuban Missile Crisis?

Answer:",John F. Kennedy,819,2025-09-16T12:02:09.114125,gpt-4o,stop,"{'prompt_tokens': 140, 'completion_tokens': 4, 'total_tokens': 144}",,history,1.0,100.0,John F. Kennedy
3,HIST002,history,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Colosseum is a large amphitheatre in Rome constructed in the first century CE.
Snippet B:
It was built under the Flavian emperors of the Roman Empire, beginning with Vespasian.

Question:
Which empire built the Colosseum in Rome?

Answer:",Roman Empire,920,2025-09-16T12:02:10.035138,gpt-4o,stop,"{'prompt_tokens': 89, 'completion_tokens': 2, 'total_tokens': 91}",,history,1.0000014305114746,100.00014305114746,Roman Empire
3,HIST002,history,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Colosseum is a large amphitheatre in Rome constructed in the first century CE.
Snippet B:
It was built under the Flavian emperors of the Roman Empire, beginning with Vespasian.

Question:
Under which dynasty was Rome’s Colosseum constructed?

Answer:",Flavian dynasty,657,2025-09-16T12:02:10.693196,gpt-4o,stop,"{'prompt_tokens': 90, 'completion_tokens': 3, 'total_tokens': 93}",,history,0.18381620943546295,18.381620943546295,Flavian dynasty
3,HIST002,history,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Colosseum is a large amphitheatre in Rome constructed in the first century CE.
Snippet B:
It was built under the Flavian emperors of the Roman Empire, beginning with Vespasian.
Distractor Snippet:
The Theatre of Dionysus in Athens is a major Greek theatre, not the Colosseum.

Question:
Which empire built the Colosseum in Rome?

Answer:",Roman Empire,649,2025-09-16T12:02:11.342393,gpt-4o,stop,"{'prompt_tokens': 114, 'completion_tokens': 2, 'total_tokens': 116}",,history,1.0000014305114746,100.00014305114746,Roman Empire
3,HIST002,history,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Colosseum is a large amphitheatre in Rome constructed in the first century CE.
Snippet B:
It was built under the Flavian emperors of the Roman Empire, beginning with Vespasian.
Distractor Snippet:
The Theatre of Dionysus in Athens is a major Greek theatre, not the Colosseum.

Question:
Under which dynasty was Rome’s Colosseum constructed?

Answer:",Flavian,700,2025-09-16T12:02:12.042890,gpt-4o,stop,"{'prompt_tokens': 115, 'completion_tokens': 2, 'total_tokens': 117}",,history,0.2051433026790619,20.51433026790619,Flavian
3,HIST003,history,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The American Declaration of Independence was issued in 1776 against the British crown.
Snippet B:
The British monarch in 1776 was King George III (reigned 1760–1820).

Question:
Who was the British monarch when the United States declared independence?

Answer:",King George III,655,2025-09-16T12:02:12.698330,gpt-4o,stop,"{'prompt_tokens': 89, 'completion_tokens': 3, 'total_tokens': 92}",,history,1.0,100.0,King George III
3,HIST003,history,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The American Declaration of Independence was issued in 1776 against the British crown.
Snippet B:
The British monarch in 1776 was King George III (reigned 1760–1820).

Question:
Who was the British monarch when the colonies declared independence in 1776?

Answer:",King George III,712,2025-09-16T12:02:13.411135,gpt-4o,stop,"{'prompt_tokens': 92, 'completion_tokens': 3, 'total_tokens': 95}",,history,1.0,100.0,King George III
3,HIST003,history,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The American Declaration of Independence was issued in 1776 against the British crown.
Snippet B:
The British monarch in 1776 was King George III (reigned 1760–1820).
Distractor Snippet:
Lord North served as British Prime Minister during the American Revolution.

Question:
Who was the British monarch when the United States declared independence?

Answer:",King George III,531,2025-09-16T12:02:13.942482,gpt-4o,stop,"{'prompt_tokens': 106, 'completion_tokens': 3, 'total_tokens': 109}",,history,1.0,100.0,King George III
3,HIST003,history,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The American Declaration of Independence was issued in 1776 against the British crown.
Snippet B:
The British monarch in 1776 was King George III (reigned 1760–1820).
Distractor Snippet:
Lord North served as British Prime Minister during the American Revolution.

Question:
Who was the British monarch when the colonies declared independence in 1776?

Answer:",King George III,894,2025-09-16T12:02:14.836834,gpt-4o,stop,"{'prompt_tokens': 109, 'completion_tokens': 3, 'total_tokens': 112}",,history,1.0,100.0,King George III
